case_index,case_id,base_seed,experiment,function_type,function_name,config_index,function_formula,shape_params,snr,snr_label,sigma_epsilon,noise_structure,x_distribution,n,R,direction,monotonicity,linearity,linearity_error,convexity,saturation,late_slope_early_slope_ratio,tp_count,tp_types,tp_pattern,tp_trend,s_curve,threshold,strength,high_spread,high_spread_ratio,changing_spread,density,clusters
17559,main_F17_cfg12_snr0p4_constant_uniform,17559000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",0.4,0p4,0.49121712504003057,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Weak,True,0.442774870168159,False,Even,False
17560,main_F17_cfg12_snr0p5_constant_uniform,17560000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",0.5,0p5,0.439357953320609,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Weak,True,0.3960298833698589,False,Even,False
17561,main_F17_cfg12_snr0p6_constant_uniform,17561000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",0.6,0p6,0.4010771030883323,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Weak,True,0.36152416761301964,False,Even,False
17562,main_F17_cfg12_snr0p7_constant_uniform,17562000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",0.7,0p7,0.3713252435977257,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Weak,True,0.33470634092967444,False,Even,False
17563,main_F17_cfg12_snr0p8_constant_uniform,17563000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",0.8,0p8,0.3473429601507658,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Weak,True,0.31308911323489835,False,Even,False
17564,main_F17_cfg12_snr1_constant_uniform,17564000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",1.0,1,0.3106729881612452,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Weak,False,0.28003541608334476,False,Even,False
17565,main_F17_cfg12_snr1p2_constant_uniform,17565000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",1.2,1p2,0.28360433937241575,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.2556361904819882,False,Even,False
17566,main_F17_cfg12_snr1p5_constant_uniform,17566000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",1.5,1p5,0.25366343262025665,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.22864795977072414,False,Even,False
17567,main_F17_cfg12_snr1p8_constant_uniform,17567000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",1.8,1p8,0.23156197343384388,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.20872607548993224,False,Even,False
17568,main_F17_cfg12_snr2_constant_uniform,17568000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",2.0,2,0.2196789766603045,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.19801494168492945,False,Even,False
17569,main_F17_cfg12_snr2p5_constant_uniform,17569000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",2.5,2p5,0.19648685001601224,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.1771099480672636,False,Even,False
17570,main_F17_cfg12_snr3_constant_uniform,17570000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",3.0,3,0.17936713334484036,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.16167852285834797,False,Even,False
17571,main_F17_cfg12_snr3p5_constant_uniform,17571000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",3.5,3p5,0.16606169728923661,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.14968522616379443,False,Even,False
17572,main_F17_cfg12_snr4_constant_uniform,17572000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",4.0,4,0.1553364940806226,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.14001770804167238,False,Even,False
17573,main_F17_cfg12_snr5_constant_uniform,17573000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",5.0,5,0.13893718406030633,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.12523564529395934,False,Even,False
17574,main_F17_cfg12_snr6_constant_uniform,17574000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",6.0,6,0.12683171631012832,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.11432397988536207,False,Even,False
17575,main_F17_cfg12_snr7_constant_uniform,17575000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",7.0,7,0.11742335224856694,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.10584343846386107,False,Even,False
17576,main_F17_cfg12_snr8_constant_uniform,17576000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",8.0,8,0.10983948833015225,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.09900747084246472,False,Even,False
17577,main_F17_cfg12_snr10_constant_uniform,17577000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",10.0,10,0.09824342500800612,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Medium,False,0.0885549740336318,False,Even,False
17578,main_F17_cfg12_snr12_constant_uniform,17578000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",12.0,12,0.08968356667242018,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.08083926142917398,False,Even,False
17579,main_F17_cfg12_snr15_constant_uniform,17579000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",15.0,15,0.08021542061766646,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.07230483352260393,False,Even,False
17580,main_F17_cfg12_snr18_constant_uniform,17580000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",18.0,18,0.07322632555343483,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.06600498056164315,False,Even,False
17581,main_F17_cfg12_snr20_constant_uniform,17581000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",20.0,20,0.06946859203015317,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.06261782264697967,False,Even,False
17582,main_F17_cfg12_snr25_constant_uniform,17582000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",25.0,25,0.062134597632249045,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.05600708321666895,False,Even,False
17583,main_F17_cfg12_snr30_constant_uniform,17583000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",30.0,30,0.05672086787448314,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.05112723809639764,False,Even,False
17584,main_F17_cfg12_snr35_constant_uniform,17584000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",35.0,35,0.05251331955473969,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.047334624675501855,False,Even,False
17585,main_F17_cfg12_snr40_constant_uniform,17585000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",40.0,40,0.04912171250400306,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.0442774870168159,False,Even,False
17586,main_F17_cfg12_snr50_constant_uniform,17586000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",50.0,50,0.0439357953320609,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.03960298833698589,False,Even,False
17587,main_F17_cfg12_snr60_constant_uniform,17587000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",60.0,60,0.04010771030883323,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.036152416761301966,False,Even,False
17588,main_F17_cfg12_snr80_constant_uniform,17588000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",80.0,80,0.034734296015076584,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.031308911323489834,False,Even,False
17589,main_F17_cfg12_snr100_constant_uniform,17589000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",100.0,100,0.031067298816124522,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.028003541608334476,False,Even,False
17590,main_F17_cfg12_snr130_constant_uniform,17590000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",130.0,130,0.027247823564889785,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.02456073073658781,False,Even,False
17591,main_F17_cfg12_snr170_constant_uniform,17591000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",170.0,170,0.02382753049002687,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.021477735977323126,False,Even,False
17592,main_F17_cfg12_snr200_constant_uniform,17592000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",200.0,200,0.02196789766603045,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.019801494168492945,False,Even,False
17593,main_F17_cfg12_snr300_constant_uniform,17593000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",300.0,300,0.017936713334484034,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.016167852285834793,False,Even,False
17594,main_F17_cfg12_snr500_constant_uniform,17594000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",500.0,500,0.013893718406030634,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.012523564529395936,False,Even,False
17595,main_F17_cfg12_snr700_constant_uniform,17595000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",700.0,700,0.011742335224856694,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.010584343846386107,False,Even,False
17596,main_F17_cfg12_snr1000_constant_uniform,17596000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",1000.0,1000,0.00982434250080061,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.00885549740336318,False,Even,False
17597,main_F17_cfg12_snr2000_constant_uniform,17597000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",2000.0,2000,0.006946859203015317,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.006261782264697968,False,Even,False
17598,main_F17_cfg12_snr5000_constant_uniform,17598000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",5000.0,5000,0.004393579533206089,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.003960298833698589,False,Even,False
17599,main_F17_cfg12_snr10000_constant_uniform,17599000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",10000.0,10000,0.0031067298816124522,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.0028003541608334474,False,Even,False
17600,main_F17_cfg12_snrinf_constant_uniform,17600000,main,F17,Oscillation + Trend,12,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": 1.0, ""omega_pi"": 6.0}",inf,inf,0.0,constant,uniform,500,100,Positive,Non-monotonic,Nonlinear,0.3135745133344781,,No,0.9999999999999988,multiple,,alternating,positive,False,False,Strong,False,0.0,False,Even,False
17601,main_F17_cfg13_snr0p05_constant_uniform,17601000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.05,0p05,1.7447999497870383,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,1.1786919698158715,False,Even,False
17602,main_F17_cfg13_snr0p08_constant_uniform,17602000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.08,0p08,1.3793854756686152,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,0.931837821092148,False,Even,False
17603,main_F17_cfg13_snr0p1_constant_uniform,17603000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.1,0p1,1.2337598763083624,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,0.833461084786932,False,Even,False
17604,main_F17_cfg13_snr0p13_constant_uniform,17604000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.13,0p13,1.0820789934154977,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,0.7309937281927147,False,Even,False
17605,main_F17_cfg13_snr0p17_constant_uniform,17605000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.17,0p17,0.9462506297731763,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,0.6392354715983266,False,Even,False
17606,main_F17_cfg13_snr0p2_constant_uniform,17606000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.2,0p2,0.8723999748935192,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,0.5893459849079358,False,Even,False
17607,main_F17_cfg13_snr0p25_constant_uniform,17607000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.25,0p25,0.7802982589724076,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Very Weak,True,0.5271270738082838,False,Even,False
17608,main_F17_cfg13_snr0p3_constant_uniform,17608000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.3,0p3,0.7123115967019925,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Weak,True,0.4811989816608128,False,Even,False
17609,main_F17_cfg13_snr0p4_constant_uniform,17609000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.4,0p4,0.6168799381541812,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Weak,True,0.416730542393466,False,Even,False
17610,main_F17_cfg13_snr0p5_constant_uniform,17610000,main,F17,Oscillation + Trend,13,f(x) = b*x + A*sin(omega*x),"{""A"": 0.3, ""b"": -1.0, ""omega_pi"": 8.0}",0.5,0p5,0.5517541902674462,constant,uniform,500,100,Negative,Non-monotonic,Nonlinear,0.23291648634127513,,No,1.0000000000000007,multiple,,alternating,negative,False,False,Weak,True,0.37273512843685924,False,Even,False
